loan_id,issue_month,fico,annual_inc,dti,revol_util,emp_length_yrs,loan_amnt,term,int_rate,home_ownership,purpose,default_60d
L119099,4,649,"$26,780.24",5.88,80.0%,3 years,1000, 36 months,14.31%,own,debt_consolidation,0
L119100,17,807,"$91,038.04",12.01,53.1%,10+ years,17400, 36 months,5.79%,Mortgage,small_business,0
L119101,3,798,"124,701",32.4,,10+ years,1000, 36 months,6.6%,MORTGAGE,credit_card,0
L119102,22,662,97393.38,11.45,,2 years,17600, 36 months,16.08%,MORTGAGE,credit_card,0
L119103,1,819,55020.12,2.83,25.7%,7 years,12900, 36 months,6.28%,mortgage,debt_consolidation,0
L119104,8,742,"72,676",13.52,51.2%,3 years,18100, 36 months,7.79%,MORTGAGE,debt_consolidation,0
L119105,3,655,84916.78,13.73,46.8%,10+ years,20200, 36 months,15.91%,mortgage,debt_consolidation,1
L119106,22,548,"$79,736.24",26.82,42.3%,5 years,17400, 36 months,19.16%,RENT,small_business,1
L119107,23,728,"$110,750.96",24.61,94.8%,2 years,6800, 60 months,11.24%,mortgage,debt_consolidation,0
L119108,6,692,"$95,941.30",13.99,66.6%,6 years,13700, 36 months,14.42%,RENT,debt_consolidation,0
L119109,9,714,44827.88,17.37,35.1%,5 years,8100, 36 months,12.61%,Rent,debt_consolidation,0
L119110,5,677,"60,672",20.26,43.0%,< 1 year,19900, 36 months,13.37%,Mortgage,small_business,0
L119111,11,627,"$46,518.85",23.74,80.6%,10+ years,21400, 36 months,17.54%,Mortgage,debt_consolidation,0
L119112,10,667,"$64,900.72",14.98,44.8%,3 years,20000, 60 months,14.99%,Rent,home_improvement,1
L119113,23,729,"23,519",20.32,62.7%,2 years,19500, 60 months,13.81%,Mortgage,debt_consolidation,0
L119114,4,671,"$157,019.68",29.43,79.3%,7 years,15700, 36 months,12.13%,Mortgage,medical,0
L119115,3,670,"$40,544.62",16.83,105.4%,10+ years,11100, 36 months,13.87%,Rent,major_purchase,0
L119116,19,606,"$46,324.30",19.11,,3 years,9300, 36 months,15.83%,MORTGAGE,small_business,1
L119117,20,695,"$62,403.34",22.87,,8 years,2800, 36 months,13.55%,mortgage,debt_consolidation,0
L119118,24,629,"$30,066.09",13.43,54.6%,4 years,10500, 36 months,18.37%,mortgage,credit_card,1
L119119,23,741,"$50,630.44",10.92,58.2%,4 years,11400, 36 months,8.96%,OWN,major_purchase,0
L119120,4,650,65140.52,21.15,58.9%,5 years,10200, 60 months,13.66%,Rent,home_improvement,0
L119121,18,674,"$136,533.72",22.66,65.3%,3 years,21400, 36 months,14.24%,MORTGAGE,debt_consolidation,0
L119122,15,809,"$64,282.59",17.35,102.9%,1 years,17900, 36 months,5.56%,mortgage,debt_consolidation,0
L119123,6,673,"$48,882.68",12.91,57.9%,9 years,16000, 36 months,11.25%,rent,credit_card,0
L119124,23,666,"$34,104.44",14.28,80.5%,7 years,18200, 36 months,14.16%,rent,credit_card,0
L119125,1,722,174408.16,20.08,43.2%,7 years,18900, 60 months,11.46%,Mortgage,small_business,0
L119126,9,9999,"$62,214.68",8.59,59.2%,7 years,22900, 36 months,20.69%,Own,other,1
L119127,14,759,"$62,393.10",,3.4%,< 1 year,7600, 36 months,8.39%,RENT,major_purchase,0
L119128,10,745,"30,160",30.52,0.0%,2 years,1000, 60 months,11.58%,Rent,credit_card,0
L119129,6,719,77836.72,5.99,113.1%,4 years,20900, 36 months,8.24%,RENT,medical,0
L119130,11,520,"$44,621.19",22.45,79.8%,7 years,9300, 60 months,23.02%,RENT,debt_consolidation,1
L119131,11,676,"$124,970.98",24.35,,10 years,14600, 60 months,13.63%,Rent,debt_consolidation,0
L119132,5,620,"$75,523.10",24.98,65.0%,5 years,34000, 36 months,15.3%,RENT,small_business,0
L119133,13,752,"$63,735.89",4.78,73.4%,5 years,36300, 36 months,8.59%,Own,debt_consolidation,0
L119134,6,748,"$30,902.69",15.41,69.1%,6 years,19300, 60 months,12.01%,RENT,medical,0
L119135,10,711,"$57,005.58",13.45,0.0%,10+ years,23900, 36 months,12.54%,Mortgage,medical,0
L119136,23,9999,53803.41,16.05,22.4%,10+ years,24200, 36 months,17.28%,OWN,debt_consolidation,0
L119137,18,772,"63,671",8.12,,10+ years,4700, 36 months,7.18%,Rent,home_improvement,0
L119138,16,676,22358.92,31.8,31.0%,8 years,16200, 36 months,16.15%,rent,credit_card,1
L119139,12,789,"$37,995.26",21.49,42.0%,10+ years,20800, 36 months,6.61%,RENT,debt_consolidation,0
L119140,20,705,"$46,726.22",9.87,23.6%,< 1 year,19600, 36 months,10.8%,Mortgage,debt_consolidation,0
L119141,19,718,"$76,887.83",13.59,72.8%,1 years,17700, 36 months,10.32%,Mortgage,home_improvement,0
L119142,5,665,"$22,806.46",29.21,56.6%,3 years,27400, 36 months,14.3%,rent,debt_consolidation,0
L119143,2,767,"$119,474.66",,33.8%,8 years,21100, 36 months,6.08%,Mortgage,debt_consolidation,0
L119144,7,723,0,28.23,44.7%,10+ years,1000, 36 months,9.07%,mortgage,credit_card,0
L119145,14,769,"36,417",23.41,55.1%,10+ years,19000, 60 months,8.43%,RENT,small_business,0
L119146,1,700,"205,770",7.14,89.7%,,10000, 36 months,14.55%,Rent,debt_consolidation,0
L119147,23,687,"67,452",10.08,39.0%,4 years,10400, 36 months,11.59%,rent,debt_consolidation,0
L119148,17,723,"$56,699.62",8.61,61.2%,5 years,30700, 36 months,11.6%,Mortgage,debt_consolidation,0
L119149,14,769,80583.18,21.73,30.5%,10+ years,10200, 36 months,7.26%,Rent,major_purchase,0
L119150,11,746,"$73,795.11",,16.6%,10+ years,13000, 36 months,8.18%,MORTGAGE,home_improvement,0
L119151,17,698,"$63,487.79",19.39,99.1%,9 years,1000, 36 months,13.26%,Rent,debt_consolidation,0
L119152,5,588,"$34,812.71",17.14,32.5%,6 years,12000, 60 months,23.94%,Rent,other,1
L119153,20,9999,48117.97,22.3,19.2%,7 years,10100, 60 months,6.35%,Own,debt_consolidation,0
L119154,21,611,"$71,585.51",17.4,58.8%,9 years,32100, 60 months,18.66%,mortgage,major_purchase,1
L119155,1,692,"$90,858.50",15.3,29.2%,7 years,30900, 36 months,14.8%,Mortgage,debt_consolidation,0
L119156,23,684,122980.68,19.55,61.4%,< 1 year,8600, 36 months,15.32%,MORTGAGE,credit_card,0
L119157,13,612,"$47,638.51",24.08,22.3%,10+ years,27700, 36 months,19.03%,mortgage,medical,0
L119158,21,710,"$62,293.93",13.92,86.1%,9 years,15800, 60 months,13.93%,own,debt_consolidation,0
L119159,3,808,"$43,038.21",10.01,,6 years,8300, 60 months,6.29%,Own,debt_consolidation,0
L119160,21,673,103458.11,25.58,46.5%,10 years,12900, 36 months,12.87%,Own,debt_consolidation,0
L119161,23,732,"51,243",0.25,78.2%,,8700, 60 months,11.15%,RENT,small_business,0
L119162,16,820,"$44,624.50",7.41,73.6%,7 years,5500, 36 months,5.43%,rent,debt_consolidation,0
L119163,23,737,"$61,757.98",18.07,61.5%,10+ years,14300, 36 months,11.44%,rent,major_purchase,0
L119164,20,655,"25,939",25.1,96.6%,6 years,15500, 36 months,15.9%,OWN,credit_card,0
L119165,13,703,0,19.62,62.2%,8 years,12600, 36 months,15.21%,Mortgage,debt_consolidation,0
L119166,6,9999,"$51,282.08",13.41,10.7%,6 years,25500, 36 months,9.56%,Mortgage,major_purchase,0
L119167,11,769,238896.25,24.46,,< 1 year,9700, 36 months,8.52%,mortgage,debt_consolidation,0
L119168,5,757,43954.07,11.72,50.2%,6 years,16100, 60 months,10.37%,MORTGAGE,credit_card,0
L119169,12,538,52382.74,23.32,19.8%,5 years,28000, 60 months,25.0%,MORTGAGE,home_improvement,1
L119170,23,643,"$99,570.32",14.38,,2 years,15300, 36 months,15.1%,mortgage,debt_consolidation,0
L119171,1,686,88521.49,8.46,17.3%,< 1 year,11300, 60 months,15.23%,Rent,credit_card,0
L119172,18,634,100504.47,23.69,45.6%,7 years,33000, 60 months,15.84%,MORTGAGE,debt_consolidation,0
L119173,7,520,"52,059",30.62,28.9%,5 years,22000, 36 months,22.78%,Mortgage,debt_consolidation,1
L119174,19,650,"$33,742.45",14.8,73.8%,3 years,5300, 36 months,15.13%,Own,other,1
L119175,10,690,"$227,313.61",25.95,10.7%,10+ years,11800, 60 months,12.32%,MORTGAGE,debt_consolidation,0
L119176,13,661,"$77,510.07",2.14,60.0%,6 years,19500, 36 months,14.09%,MORTGAGE,major_purchase,0
L119177,17,635,67027.07,7.04,84.1%,8 years,6000, 36 months,16.28%,Mortgage,medical,1
L119178,9,692,"$89,582.26",10.09,25.0%,10+ years,22300, 60 months,12.99%,mortgage,debt_consolidation,0
L119179,4,709,"$31,206.88",16.58,57.0%,n/a,17900, 60 months,13.06%,Mortgage,debt_consolidation,0
L119180,11,664,47656.85,21.7,11.0%,9 years,21800, 60 months,14.51%,RENT,home_improvement,0
L119181,18,765,"$35,543.06",8.07,,10+ years,12500, 60 months,11.49%,Rent,credit_card,0
L119182,5,693,"$65,085.43",,27.4%,10+ years,10100, 36 months,12.1%,Mortgage,debt_consolidation,0
L119183,5,642,"$30,059.61",24.3,104.2%,6 years,11800, 36 months,14.89%,Mortgage,debt_consolidation,0
L119184,13,628,"$83,858.33",10.99,29.5%,< 1 year,11800, 60 months,15.35%,OWN,debt_consolidation,0
L119185,16,678,"108,203",28.81,33.9%,6 years,19100, 36 months,14.96%,Mortgage,credit_card,0
L119186,2,751,106230.72,11.9,56.6%,,8700, 36 months,12.32%,Own,debt_consolidation,0
L119187,15,645,"$74,623.34",27.01,35.4%,10+ years,1000, 60 months,18.5%,RENT,small_business,1
L119188,16,723,"65,914",24.23,78.2%,9 years,1000, 36 months,8.39%,own,credit_card,0
L119189,2,695,"$48,581.94",18.38,53.6%,6 years,25600, 36 months,10.99%,MORTGAGE,medical,0
L119190,8,800,74927.24,19.47,47.2%,5 years,18500, 60 months,8.72%,rent,debt_consolidation,0
L119191,19,711,56675.33,18.74,43.5%,9 years,1000, 36 months,10.84%,Rent,small_business,0
L119192,12,652,"$23,509.96",26.78,24.9%,5 years,21200, 36 months,13.49%,Mortgage,debt_consolidation,1
L119193,7,731,"$43,986.07",0.28,82.1%,10+ years,16300, 36 months,10.7%,MORTGAGE,debt_consolidation,1
L119194,2,732,"$88,978.71",15.02,67.7%,10+ years,12700, 36 months,12.68%,OWN,other,0
L119195,22,9999,"$34,102.73",19.25,97.7%,< 1 year,31500, 36 months,12.99%,MORTGAGE,other,0
L119196,24,626,33769.25,27.39,76.9%,< 1 year,11000, 36 months,16.09%,RENT,home_improvement,1
L119197,8,719,"$54,184.62",13.16,39.4%,6 years,22900, 36 months,8.8%,Rent,credit_card,0
L119198,6,693,"20,243",1.03,38.0%,3 years,33200, 60 months,12.75%,mortgage,home_improvement,0
L119199,11,607,"$86,232.15",0.0,93.1%,< 1 year,15100, 36 months,17.08%,Rent,home_improvement,0
L119200,7,704,"$82,503.08",18.31,47.8%,10+ years,14700, 36 months,12.18%,Mortgage,debt_consolidation,0
L119201,22,655,"$96,142.43",7.22,52.7%,5 years,11900, 36 months,13.99%,Rent,debt_consolidation,0
L119202,19,607,"$66,877.58",15.86,46.2%,7 years,14300, 60 months,18.6%,Mortgage,credit_card,1
L119203,8,671,"39,088",7.52,51.4%,7 years,7300, 60 months,13.48%,Mortgage,debt_consolidation,0
L119204,10,761,"$32,369.46",14.86,58.7%,10+ years,12800, 36 months,8.72%,Own,medical,0
L119205,20,756,78863.83,33.37,84.9%,3 years,12400, 36 months,9.32%,mortgage,small_business,0
L119206,15,742,"$85,623.82",27.9,120.8%,9 years,20200, 60 months,13.59%,RENT,home_improvement,0
L119207,14,705,34255.99,17.61,48.5%,< 1 year,13000, 36 months,10.86%,rent,debt_consolidation,0
L119208,13,723,"$32,037.50",15.53,47.7%,2 years,14100, 36 months,12.92%,Mortgage,home_improvement,0
L119209,3,695,"$59,307.05",10.6,52.7%,5 years,19000, 36 months,11.85%,MORTGAGE,credit_card,0
L119210,10,629,"64,106",22.2,68.3%,4 years,18700, 36 months,14.46%,RENT,debt_consolidation,0
L119211,23,640,"$95,552.90",14.87,45.8%,6 years,13900, 60 months,17.69%,Mortgage,debt_consolidation,0
L119212,16,657,"$83,382.30",28.51,13.4%,10+ years,1000, 36 months,14.4%,RENT,small_business,1
L119213,10,9999,"$57,525.50",18.66,13.9%,3 years,28900, 36 months,6.82%,mortgage,small_business,0
L119214,22,749,"$100,484.05",18.99,92.2%,4 years,23200, 60 months,9.45%,Rent,debt_consolidation,0
L119215,9,631,"50,273",4.35,38.0%,2 years,22500, 36 months,17.35%,Rent,medical,1
L119216,13,693,51314.22,13.14,27.1%,1 years,15600, 60 months,14.61%,mortgage,credit_card,0
L119217,7,668,"$91,503.39",32.65,111.1%,n/a,23700, 36 months,12.78%,own,credit_card,1
L119218,17,681,N/A,5.4,,5 years,24300, 36 months,14.75%,Rent,credit_card,0
L119219,6,661,"$97,915.81",15.7,40.3%,5 years,9400, 36 months,15.04%,mortgage,major_purchase,0
L119220,18,767,"$54,734.75",15.88,21.7%,6 years,12800, 36 months,10.29%,OWN,debt_consolidation,0
L119221,15,689,"$62,056.95",19.73,85.7%,9 years,16300, 36 months,14.5%,rent,debt_consolidation,0
L119222,1,702,"$38,825.15",20.78,17.6%,3 years,16600, 36 months,13.86%,Rent,credit_card,0
L119223,14,702,"$93,898.86",13.3,16.5%,10+ years,8400, 36 months,10.94%,MORTGAGE,major_purchase,0
L119224,5,633,44549.07,24.57,62.3%,7 years,10500, 36 months,16.64%,Own,debt_consolidation,1
L119225,11,696,"$22,064.34",12.63,22.3%,10+ years,21600, 60 months,15.02%,Mortgage,home_improvement,0
L119226,2,748,"48,025",22.21,23.1%,10+ years,1000, 60 months,10.51%,RENT,home_improvement,0
L119227,2,771,"$39,030.86",5.18,63.0%,6 years,12300, 36 months,8.53%,Rent,debt_consolidation,0
L119228,22,627,"$15,467.71",11.42,60.7%,6 years,15900, 36 months,16.68%,OWN,debt_consolidation,0
L119229,22,606,"44,948",5.43,11.9%,4 years,12000, 36 months,16.79%,Mortgage,credit_card,0
L119230,5,693,88541.66,19.7,67.1%,9 years,15400, 36 months,12.98%,mortgage,debt_consolidation,1
L119231,4,9999,73632.66,20.03,8.1%,7 years,10700, 60 months,10.71%,Rent,home_improvement,0
L119232,5,710,73563.65,14.31,56.4%,9 years,21700, 36 months,11.96%,MORTGAGE,small_business,1
L119233,12,727,122130.03,19.66,20.2%,3 years,30000, 36 months,11.39%,MORTGAGE,debt_consolidation,0
L119234,10,615,44827.36,8.04,63.1%,5 years,22900, 36 months,18.14%,Own,debt_consolidation,0
L119235,4,659,33769.17,27.41,53.1%,2 years,27500, 36 months,13.75%,mortgage,small_business,0
L119236,11,569,76648.06,24.69,37.6%,< 1 year,9800, 36 months,19.24%,Mortgage,credit_card,0
L119237,24,682,71577.49,10.01,33.1%,6 years,11200, 36 months,9.62%,Mortgage,home_improvement,0
L119238,20,571,"$31,789.26",7.95,53.3%,9 years,9800, 36 months,18.99%,Mortgage,home_improvement,0
L119239,16,763,"$54,827.40",13.6,36.2%,5 years,23800, 36 months,6.41%,Mortgage,major_purchase,0
L119240,11,776,"$78,374.12",19.37,31.4%,7 years,10400, 36 months,5.39%,mortgage,credit_card,0
L119241,7,698,"$68,692.73",18.49,45.0%,9 years,18600, 36 months,7.89%,mortgage,medical,0
L119242,13,9999,86330.52,9.06,70.1%,< 1 year,20300, 36 months,19.36%,RENT,debt_consolidation,1
L119243,19,711,"$42,783.60",14.14,16.6%,8 years,14700, 60 months,12.16%,rent,credit_card,0
L119244,2,792,29460.0,20.19,35.6%,7 years,21200, 36 months,6.57%,mortgage,debt_consolidation,0
L119245,18,716,"$37,924.07",14.32,81.8%,4 years,14000, 36 months,13.52%,MORTGAGE,debt_consolidation,0
L119246,18,755,"$92,242.61",18.37,40.1%,8 years,28700, 60 months,10.6%,MORTGAGE,debt_consolidation,0
L119247,14,663,"100,492",25.49,112.3%,3 years,22700, 60 months,18.16%,RENT,credit_card,0
L119248,7,642,55063.03,12.57,81.7%,5 years,14100, 36 months,13.85%,mortgage,small_business,0
L119249,18,686,"$127,554.81",24.76,37.2%,8 years,16500, 36 months,12.11%,Mortgage,debt_consolidation,0
L119250,9,584,"$55,212.72",17.27,28.7%,7 years,1000, 36 months,20.75%,rent,debt_consolidation,0
L119251,10,815,"46,341",16.63,69.1%,5 years,18100, 60 months,7.03%,mortgage,other,0
L119252,22,698,"$29,570.67",6.83,106.1%,6 years,1000, 36 months,12.45%,RENT,other,0
L119253,11,738,57650.18,23.92,27.6%,7 years,8000, 36 months,9.35%,Rent,small_business,0
L119254,1,665,"101,748",33.43,91.9%,4 years,25000, 36 months,12.17%,OWN,medical,0
L119255,22,9999,"$112,899.91",9.47,77.4%,5 years,19500, 60 months,20.2%,Rent,home_improvement,1
L119256,3,768,"$102,194.94",10.33,28.5%,< 1 year,17700, 36 months,7.86%,rent,home_improvement,0
L119257,24,628,"$76,860.52",30.25,89.5%,9 years,13900, 60 months,20.03%,Mortgage,debt_consolidation,1
L119258,23,709,,23.04,52.2%,10+ years,8400, 60 months,13.22%,Mortgage,credit_card,0
L119259,1,714,,12.48,66.0%,8 years,7300, 36 months,11.96%,RENT,other,0
L119260,10,694,"$108,283.52",31.4,51.4%,4 years,18000, 36 months,9.96%,Mortgage,credit_card,0
L119261,21,647,"$68,914.38",14.32,8.8%,9 years,6400, 36 months,15.54%,Rent,home_improvement,0
L119262,17,682,66521.78,18.22,,10+ years,15400, 36 months,14.23%,Own,debt_consolidation,0
L119263,22,638,29391.9,20.7,65.4%,< 1 year,16400, 36 months,17.71%,RENT,small_business,1
L119264,16,735,71016.83,,80.9%,6 years,12900, 36 months,12.13%,Mortgage,credit_card,0
L119265,23,721,"$106,618.32",21.53,40.6%,10+ years,8700, 36 months,11.36%,Mortgage,small_business,0
L119266,11,689,"$20,653.52",34.51,38.0%,3 years,16500, 36 months,11.28%,MORTGAGE,debt_consolidation,0
L119267,18,9999,89123.17,28.98,84.8%,< 1 year,9000, 60 months,14.78%,Rent,debt_consolidation,1
L119268,22,806,"$19,100.35",30.56,104.3%,3 years,16000, 36 months,6.76%,Mortgage,credit_card,0
L119269,19,618,"29,475",12.71,72.8%,5 years,15400, 36 months,15.41%,MORTGAGE,small_business,0
L119270,12,605,"$57,116.53",20.59,47.7%,8 years,31300, 36 months,18.34%,Own,credit_card,1
L119271,11,9999,,31.48,68.6%,7 years,20500, 36 months,11.35%,Rent,home_improvement,0
L119272,3,676,"$56,159.69",14.82,64.5%,3 years,6900, 36 months,14.1%,mortgage,credit_card,0
L119273,18,750,"$75,734.02",14.89,,8 years,23300, 60 months,9.95%,MORTGAGE,credit_card,0
L119274,5,726,37989.85,25.38,77.9%,8 years,8100, 60 months,11.21%,own,debt_consolidation,0
L119275,3,692,"$54,331.78",21.75,,8 years,30300, 60 months,11.89%,Rent,debt_consolidation,0
L119276,19,718,"$58,253.55",17.85,101.3%,6 years,11700, 60 months,13.36%,Rent,credit_card,0
L119277,13,717,"$135,213.20",20.18,59.9%,8 years,29800, 36 months,10.18%,Mortgage,credit_card,0
L119278,14,806,41206.61,3.43,,10 years,17000, 60 months,6.64%,rent,debt_consolidation,0
L119279,13,704,"$43,062.67",,77.1%,9 years,9100, 36 months,11.96%,MORTGAGE,debt_consolidation,0
L119280,10,653,N/A,11.2,54.5%,7 years,8100, 36 months,12.5%,MORTGAGE,debt_consolidation,0
L119281,8,701,"$52,922.86",30.83,65.0%,7 years,24600, 36 months,12.3%,mortgage,home_improvement,0
L119282,2,546,63359.83,16.57,73.2%,8 years,15500, 60 months,24.25%,OWN,debt_consolidation,1
L119283,8,688,74428.45,18.68,79.0%,10+ years,10600, 36 months,11.06%,Mortgage,major_purchase,0
L119284,24,750,"43,554",26.81,10.0%,8 years,17600, 60 months,12.15%,MORTGAGE,debt_consolidation,0
L119285,3,723,"$21,457.60",30.42,65.9%,8 years,23700, 36 months,10.95%,Mortgage,home_improvement,0
L119286,12,706,102495.95,20.13,37.0%,10+ years,23400, 36 months,10.17%,OWN,debt_consolidation,0
L119287,21,726,"$63,454.09",11.19,51.2%,8 years,28800, 36 months,12.16%,RENT,home_improvement,0
L119288,23,751,31618.94,13.61,0.0%,3 years,27900, 60 months,10.25%,mortgage,medical,0
L119289,4,768,88348.86,20.35,72.3%,6 years,23100, 36 months,8.11%,own,home_improvement,0
L119290,20,715,163508.04,20.58,72.9%,< 1 year,15100, 60 months,13.15%,Mortgage,other,0
L119291,13,673,"$108,695.15",11.53,78.3%,1 years,13600, 60 months,12.64%,mortgage,credit_card,0
L119292,15,563,169476.64,1.51,58.0%,< 1 year,1000, 36 months,19.96%,mortgage,home_improvement,0
L119293,5,744,-1,5.03,27.5%,10+ years,28600, 60 months,12.96%,Mortgage,credit_card,0
L119294,14,718,"$67,830.70",8.51,10.2%,10+ years,7200, 36 months,11.26%,MORTGAGE,home_improvement,0
L119295,4,698,"$71,497.68",16.25,77.2%,10+ years,24500, 36 months,11.54%,RENT,credit_card,0
L119296,2,652,56478.7,15.46,72.8%,9 years,18800, 60 months,13.24%,RENT,debt_consolidation,0
L119297,1,743,50824.18,4.69,53.4%,4 years,20800, 60 months,8.51%,mortgage,credit_card,0
L119298,19,676,13632.79,,50.0%,< 1 year,24100, 36 months,11.74%,Mortgage,other,0
L119299,12,688,-1,31.33,77.1%,4 years,9500, 60 months,12.66%,rent,credit_card,0
L119300,1,687,"$26,678.42",20.85,,6 years,9200, 36 months,14.05%,MORTGAGE,debt_consolidation,0
L119301,10,9999,,34.01,42.1%,2 years,16100, 36 months,11.83%,rent,credit_card,1
L119302,4,627,"$60,203.35",18.04,86.5%,8 years,17000, 60 months,19.66%,rent,debt_consolidation,1
L119303,1,721,"58,968",17.79,14.3%,4 years,19200, 36 months,11.45%,Own,debt_consolidation,1
L119304,18,650,"54,028",20.26,,< 1 year,17700, 36 months,17.55%,rent,debt_consolidation,1
L119305,23,652,66138.69,32.57,28.0%,10+ years,10900, 60 months,15.76%,RENT,medical,1
L119306,17,739,82486.45,30.58,38.3%,n/a,17400, 36 months,10.62%,mortgage,major_purchase,1
L119307,14,635,"$96,360.19",24.07,47.7%,< 1 year,19300, 36 months,16.92%,rent,debt_consolidation,0
L119308,16,739,56221.22,21.42,59.9%,5 years,26300, 36 months,9.7%,rent,debt_consolidation,0
L119309,24,696,32769.54,11.14,53.9%,9 years,27100, 36 months,14.38%,RENT,credit_card,0
L119310,6,599,32212.03,,64.5%,9 years,14400, 36 months,19.59%,own,credit_card,0
L119311,21,765,100656.18,14.42,69.4%,10+ years,22000, 36 months,8.99%,rent,credit_card,0
L119312,6,707,52278.61,30.25,30.1%,1 years,28800, 36 months,11.55%,mortgage,medical,0
L119313,17,712,"$35,868.29",32.29,45.2%,8 years,12900, 36 months,11.42%,Rent,debt_consolidation,0
L119314,19,745,"$41,320.93",5.13,45.5%,2 years,9200, 60 months,8.36%,mortgage,debt_consolidation,0
L119315,8,772,57128.02,28.8,77.2%,10+ years,13300, 60 months,9.84%,MORTGAGE,debt_consolidation,0
L119316,15,701,"$31,518.02",32.62,43.7%,2 years,12200, 36 months,10.66%,mortgage,debt_consolidation,0
L119317,4,724,"58,949",27.99,19.9%,8 years,25100, 36 months,12.2%,Own,debt_consolidation,0
L119318,4,710,-1,,40.6%,4 years,26000, 60 months,8.44%,RENT,debt_consolidation,0
L119319,13,671,"$56,424.27",24.57,78.0%,10+ years,29700, 36 months,13.33%,own,credit_card,0
L119320,14,603,"$24,740.91",,61.5%,3 years,19500, 36 months,17.53%,mortgage,other,0
L119321,18,702,"92,401",6.78,64.0%,4 years,24000, 60 months,15.13%,own,home_improvement,0
L119322,19,766,"104,307",38.01,24.4%,9 years,18100, 60 months,10.66%,MORTGAGE,home_improvement,0
L119323,6,722,"$107,093.67",14.37,86.8%,< 1 year,33100, 60 months,12.61%,Rent,debt_consolidation,0
L119324,16,631,"61,666",8.9,65.5%,5 years,25000, 36 months,16.85%,RENT,home_improvement,0
